Year,Quarter,Month,Day,Country,Aircraft,Location,Operator,Ground,Aboard,Month_Num,Month_Name,Date,Fatalities_Air,Survived,Survival_Rate,Fatality_Rate,Total_Deaths,Manufacturer,Total_Fatalities,YearMonth
2012,Qtr 3,September,28,Nepal,Dornier 228 2029N,Kathmandu Nepal,Air Sita,0,19,9,September,2012-09-28,19,0,0.0,1.0,19,Dornier,19,2012-09
1972,Qtr 3,September,13,Nepal,Douglas C 479N,Near Dhulikhel Nepal,Force Air Nepalese Royal - Military,0,31,9,September,1972-09-13,31,0,0.0,1.0,31,Douglas,31,1972-09
1999,Qtr 3,September,5,Nepal,Hawker Siddeley HS 748,Near Kathmandu Nepal,Air Necon,0,15,9,September,1999-09-05,15,0,0.0,1.0,15,Hawker Siddeley,15,1999-09
1992,Qtr 3,September,18,Netherlands,Douglas C 118AYV,Off Curacao Netherlands,Ejecutivos AntillesAero,0,3,9,September,1992-09-18,3,0,0.0,1.0,3,Douglas,3,1992-09
1996,Qtr 3,September,25,Netherlands,Douglas DC 3CPH,Waddenzee Netherlands,Association Dakota Dutch,0,32,9,September,1996-09-25,32,0,0.0,1.0,32,Douglas,32,1996-09
1946,Qtr 3,September,5,Nevada,Douglas DC 3 (C,Elko Nevada,Airlines Trans-Luxury,0,22,9,September,1946-09-05,21,1,4.545454545454546,0.9545454545454546,21,Douglas,21,1946-09
1981,Qtr 3,September,21,Nevada,Lockheed C 130H Hercules74,Nellis AFB Nevada,Force Air U.S. - Military,0,70,9,September,1981-09-21,7,63,90.0,0.1,7,Lockheed,7,1981-09
2011,Qtr 3,September,16,Nevada,North American P 51D,Reno Nevada,Corp Trans Aero - Private,10,1,9,September,2011-09-16,1,0,0.0,1.0,11,North American,11,2011-09
1977,Qtr 3,September,14,New,Boeing EC,Near Albuquerque New,Force Air U.S. - MexicoMilitary,0,20,9,September,1977-09-14,20,0,0.0,1.0,20,Boeing,20,1977-09
2001,Qtr 3,September,11,New,Boeing 767 223ERN334AA,New York City New,Airlines YorkAmerican,2750,92,9,September,2001-09-11,92,0,0.0,1.0,2842,Boeing,2842,2001-09
1989,Qtr 3,September,20,New,Boeing B 737,La Guardia Airport New,New York York USAir,0,63,9,September,1989-09-20,2,61,96.82539682539682,0.031746031746031744,2,Boeing,2,1989-09
2001,Qtr 3,September,11,New,Boeing B 767,New York City New,Lines Air YorkUnited,2750,65,9,September,2001-09-11,65,0,0.0,1.0,2815,Boeing,2815,2001-09
1968,Qtr 3,September,8,New,Cessna 402 / Piper PA 28N8283F / N8828W,Flushing New,Air - Flying Speeds / Taxi Air - Aviation YorkFar,0,9,9,September,1968-09-08,2,7,77.77777777777779,0.2222222222222222,2,Cessna 402 / Piper,2,1968-09
1953,Qtr 3,September,16,New,Convair CV 240,Albany New,Airlines YorkAmerican,0,28,9,September,1953-09-16,28,0,0.0,1.0,28,Convair,28,1953-09
1945,Qtr 3,September,11,New,Douglas C 47AA6556,Near Milne Bay New,Force Air Australian Royal - GuineaMilitary,0,11,9,September,1945-09-11,11,0,0.0,1.0,11,Douglas,11,1945-09
1950,Qtr 3,September,4,New,Douglas DC 3N18936,Utica New,Airlines YorkRobinson,0,23,9,September,1950-09-04,16,7,30.434782608695656,0.6956521739130435,16,Douglas,16,1950-09
1927,Qtr 3,September,17,New,Fokker F VIINC776,Hadley New,Airways JerseyReynolds,0,12,9,September,1927-09-17,7,5,41.66666666666667,0.5833333333333334,7,Fokker,7,1927-09
1920,Qtr 3,September,1,New,Junkers JL 6305,Morristown New,Service Mail Aerial JerseyUS,0,2,9,September,1920-09-01,2,0,0.0,1.0,2,Junkers,2,1920-09
1970,Qtr 3,September,8,New,McDonnell Douglas DC 8,New York New,Airlines International YorkTrans,0,11,9,September,1970-09-08,11,0,0.0,1.0,11,McDonnell Douglas,11,1970-09
1926,Qtr 3,September,26,New,Sikorsky S 25?,New York New,York?,0,5,9,September,1926-09-26,2,3,60.0,0.4,2,Sikorsky,2,1926-09
1946,Qtr 3,September,18,Newfoundland,Douglas DC 4,Near Gander Newfoundland,Sabena,0,44,9,September,1946-09-18,27,17,38.63636363636363,0.6136363636363636,27,Douglas,27,1946-09
1967,Qtr 3,September,5,Newfoundland,Ilyushin IL 18OK,Near Gander Newfoundland,Canada Ceskoslovenske Aerolinie,0,69,9,September,1967-09-05,37,32,46.3768115942029,0.5362318840579711,37,Ilyushin,37,1967-09
1989,Qtr 3,September,19,Niger,McDonnell Douglas DC 10,Near Bilma Niger,Aeriens Transportes des Union,0,171,9,September,1989-09-19,171,0,0.0,1.0,171,McDonnell Douglas,171,1989-09
1969,Qtr 3,September,26,Nigeria,Boeing C 97N52676,Uli Nigeria,Nordchurchaid,0,5,9,September,1969-09-26,5,0,0.0,1.0,5,Boeing,5,1969-09
1994,Qtr 3,September,13,Nigeria,de Havilland Canada DHC 6 Twin Otter 3005N,Near Abuja Nigeria,Charter - Aerocontroctors,0,5,9,September,1994-09-13,3,2,40.0,0.6,3,de Havilland Canada,3,1994-09
2006,Qtr 3,September,17,Nigeria,Dornier 228NAF033,Vandeikya Nigeria,Force Air Nigerian - Military,0,18,9,September,2006-09-17,13,5,27.77777777777778,0.7222222222222222,13,Dornier,13,2006-09
1992,Qtr 3,September,26,Nigeria,Lockheed C 130HNAF911,Near Lagos Nigeria,Force Air Nigerian Federal - Military,0,158,9,September,1992-09-26,158,0,0.0,1.0,158,Lockheed,158,1992-09
1943,Qtr 3,September,20,North,Douglas C 53D,Near Maxton North,Forces Air Army U.S. - CarolinaMilitary,0,25,9,September,1943-09-20,25,0,0.0,1.0,25,Douglas,25,1943-09
1974,Qtr 3,September,11,North,McDonnell Douglas DC 9,Near Charlotte North,Lines Air CarolinaEastern,0,82,9,September,1974-09-11,70,12,14.634146341463413,0.8536585365853658,70,McDonnell Douglas,70,1974-09
1955,Qtr 3,September,29,Northwest,Avro 685 York C 1CF,Yellowknife Northwest,Canada Territory Associated Airways,0,2,9,September,1955-09-29,1,1,50.0,0.5,1,Avro 685 York,1,1955-09
2011,Qtr 3,September,22,Northwest,de Havilland Canada DHC 6,Yellowknife Northwest,Canada Territories Arctic Sunwest Charters,0,9,9,September,2011-09-22,2,7,77.77777777777779,0.2222222222222222,2,de Havilland Canada,2,2011-09
1998,Qtr 3,September,2,Nova,McDonnell Douglas MD 11HB,Off Peggy's Cove Nova,Canada Scotia Swissair,0,229,9,September,1998-09-02,229,0,0.0,1.0,229,McDonnell Douglas,229,1998-09
1974,Qtr 3,September,8,off,Boeing B 707,Ionian Sea off,Greece Kefallinia Trans World Airlines,0,88,9,September,1974-09-08,88,0,0.0,1.0,88,Boeing,88,1974-09
2019,Qtr 3,September,11,Ohio,Convair CV 440FN24DR,Toledo Ohio,Private,0,2,9,September,2019-09-11,2,0,0.0,1.0,2,Convair,2,2019-09
2008,Qtr 3,September,1,Ohio,Convair CV 580N587X,Columbus Ohio,Tahoma Air,0,3,9,September,2008-09-01,3,0,0.0,1.0,3,Convair,3,2008-09
1923,Qtr 3,September,7,Ohio,De Havilland DH 4283,Colton Ohio,Service Mail Aerial US,0,1,9,September,1923-09-07,1,0,0.0,1.0,1,De Havilland,1,1923-09
1925,Qtr 3,September,3,Ohio,Dirigible ZR 1 Shenandoah (airship)ZR,Caldwell Ohio,Navy U.S. - Military,0,43,9,September,1925-09-03,14,29,67.44186046511628,0.32558139534883723,14,Dirigible,14,1925-09
1920,Qtr 3,September,15,Ohio,Junkers F 13308,Pemberville Ohio,Service Mail Aerial US,0,2,9,September,1920-09-15,2,0,0.0,1.0,2,Junkers,2,1920-09
1962,Qtr 3,September,4,Ohio,Lockheed 18 LodestarN1000F,Near Lake Milton Ohio,Company Oil Ashland - Private,0,13,9,September,1962-09-04,13,0,0.0,1.0,13,Lockheed 18,13,1962-09
1960,Qtr 3,September,22,Okinawa,Douglas R5D 356541,Off Naha Okinawa,Navy U.S. - Military,0,29,9,September,1960-09-22,29,0,0.0,1.0,29,Douglas,29,1960-09
1956,Qtr 3,September,9,Oklahoma,Douglas DC 3 / Cessna 170BN33315 / N8143A,Bartlesville Oklahoma,Airlines Continental,0,18,9,September,1956-09-09,0,18,100.0,0.0,0,Douglas,0,1956-09
1931,Qtr 3,September,15,Oltenia,Fokker F VIIb,Near Craiova Oltenia,Romania CIDNA,0,6,9,September,1931-09-15,6,0,0.0,1.0,6,Fokker,6,1931-09
1995,Qtr 3,September,2,Ontario,British Aerospace Nimrod MR 2PXV239,Toronto Ontario,Canada Military - Royal Air Force,0,7,9,September,1995-09-02,7,0,0.0,1.0,7,British Aerospace Nimrod,7,1995-09
1929,Qtr 3,September,14,Ontario,Travel Air 6000CF ABE,Saint Catharines Ontario,Skyways,0,6,9,September,1929-09-14,6,0,0.0,1.0,6,Travel Air,6,1929-09
1979,Qtr 3,September,14,Oregon,Douglas DC 7N455SW,Near Klamath Falls Oregon,Inc. Aviation Butler,0,12,9,September,1979-09-14,12,0,0.0,1.0,12,Douglas,12,1979-09
1988,Qtr 3,September,19,Pakistan,Antonov AN 26?,Near Miram Pakistan,Force Air Republican Afghan - Military,0,34,9,September,1988-09-19,34,0,0.0,1.0,34,Antonov,34,1988-09
1986,Qtr 3,September,5,Pakistan,Boeing B 747,Karachi Pakistan,Airways World American Pan,1,384,9,September,1986-09-05,16,368,95.83333333333334,0.041666666666666664,17,Boeing,17,1986-09
1998,Qtr 3,September,10,Pakistan,Lockheed C 130B Hercules24143,Islamabad Pakistan,Force Air Pakistan - Military,0,5,9,September,1998-09-10,5,0,0.0,1.0,5,Lockheed,5,1998-09
1952,Qtr 3,September,10,Panama,Curtiss C 46?,San Blas Panama,Colombia SAM,0,46,9,September,1952-09-10,46,0,0.0,1.0,46,Curtiss,46,1952-09
1935,Qtr 3,September,13,Panama,Ford Tri Motor?,Near Tambo Panama,Airways Panama,0,8,9,September,1935-09-13,8,0,0.0,1.0,8,Ford,8,1935-09
1984,Qtr 3,September,6,Papua,Britten Norman BN,Mt. Musaka Papua,New Guinea Talair,0,11,9,September,1984-09-06,9,2,18.181818181818183,0.8181818181818182,9,Britten,9,1984-09
2014,Qtr 3,September,20,Papua,de Havilland Canada DHC 6 Twin Otter 300P2,Near Port Moresby Papua,GuineaHevlift New,0,9,9,September,2014-09-20,4,5,55.55555555555556,0.4444444444444444,4,de Havilland Canada,4,2014-09
1945,Qtr 3,September,18,Papua,Douglas C 47B,Puncak Jaya Papua,Force Air Australian Royal - GuineaMilitary New,0,29,9,September,1945-09-18,29,0,0.0,1.0,29,Douglas,29,1945-09
1972,Qtr 3,September,1,Papua,Shorts SC 7 Skyvan 3,Mt. Giluwe Papua,New Guinea Ansett Airlines of Papua New Guinea,0,4,9,September,1972-09-01,4,0,0.0,1.0,4,Short,4,1972-09
1994,Qtr 3,September,28,Paraguay,Douglas C 47DFAP2009,Bahia Negra Paraguay,Paraguay TAM,0,27,9,September,1994-09-28,1,26,96.29629629629629,0.037037037037037035,1,Douglas,1,1994-09
1994,Qtr 3,September,8,Pennsylvania,Boeing B 737,Near Aliquippa Pennsylvania,USAir,0,132,9,September,1994-09-08,132,0,0.0,1.0,132,Boeing,132,1994-09
2001,Qtr 3,September,11,Pennsylvania,Boeing B 757,Shanksville Pennsylvania,Lines Air United,0,44,9,September,2001-09-11,44,0,0.0,1.0,44,Boeing,44,2001-09
1920,Qtr 3,September,27,Pennsylvania,De Havilland DH 4316,Hillersburg Pennsylvania,Service Mail Aerial US,0,1,9,September,1920-09-27,1,0,0.0,1.0,1,De Havilland,1,1920-09
1936,Qtr 3,September,5,Pennsylvania,Stinson SM 6000BNC117S,Near Pittsburgh Pennsylvania,Inc. Skyways Pittsburgh,0,11,9,September,1936-09-05,10,1,9.090909090909092,0.9090909090909091,10,Stinson SM,10,1936-09
1992,Qtr 3,September,10,Peru,Fokker F 27 Friendship 500OB,Bellavista Peru,Aéreo Expresso,1,43,9,September,1992-09-10,1,42,97.67441860465115,0.023255813953488372,2,Fokker,2,1992-09
1969,Qtr 3,September,12,Philippines,BAC One Eleven 402APPI,Near Antipolo Philippines,Lines Air Philippine,0,47,9,September,1969-09-12,45,2,4.25531914893617,0.9574468085106383,45,BAC,45,1969-09
1978,Qtr 3,September,14,Philippines,Fokker F 27 Friendship 200PH,Paranaque Philippines,Force Air Philippine,12,28,9,September,1978-09-14,21,7,25.0,0.75,33,Fokker,33,1978-09
1965,Qtr 3,September,11,Phillipines,Douglas DC 3API,Near La Carlota Phillipines,Airways Orient Filipinas,0,11,9,September,1965-09-11,11,0,0.0,1.0,11,Douglas,11,1965-09
1993,Qtr 3,September,14,Poland,Airbus A320 211D,Warsaw Poland,Lufthansa,0,70,9,September,1993-09-14,2,68,97.14285714285714,0.02857142857142857,2,Airbus,2,1993-09
1984,Qtr 3,September,16,Poland,Antonov An 2TSP,Opole Poland,APRL,0,25,9,September,1984-09-16,11,14,56.00000000000001,0.44,11,Antonov,11,1984-09
1949,Qtr 3,September,9,Unknown,Douglas DC 3CF,Sault-aux-Cochons PQ,Canada Canadian Pacific Air Lines,0,23,9,September,1949-09-09,23,0,0.0,1.0,23,Douglas,23,1949-09
2004,Qtr 3,September,29,Puerto,Pilatus Britten Norman BN,Tortuguero lagoon Puerto,Flamence RicoAir,0,1,9,September,2004-09-29,1,0,0.0,1.0,1,Pilatus,1,2004-09
2002,Qtr 3,September,28,Quebec,de Havilland Canada DHC 3 OtterC,Near Natashquan Quebec,Canada Deraps Aviation,0,4,9,September,2002-09-28,3,1,25.0,0.75,3,de Havilland Canada,3,2002-09
1960,Qtr 3,September,22,Quebec,Noorduyn NorsemanCF FOJ,Campbell Lake Quebec,Airlines CanadaWheeler,0,4,9,September,1960-09-22,3,1,25.0,0.75,3,Noorduyn,3,1960-09
2003,Qtr 3,September,27,Quebec,Piper PA31 310C,Gaspé Quebec,Canada Les Ailes de Gaspé Inc.,0,3,9,September,2003-09-27,3,0,0.0,1.0,3,Piper,3,2003-09
1944,Qtr 3,September,7,Queensland,C 47 Dakota DT,Near Mossman Queensland,Australia Military - Royal Netherlands East Indies Air Force,0,20,9,September,1944-09-07,20,0,0.0,1.0,20,C,20,1944-09
1978,Qtr 3,September,3,Rhodesia,Vickers Viscount 782DVP WAS,Near Kariba Rhodesia,Rhodesia (Zimbabwe)Air,0,56,9,September,1978-09-03,38,18,32.142857142857146,0.6785714285714286,38,Vickers Viscount,38,1978-09
1999,Qtr 3,September,14,Romania,Dassault Falcon 900BSX ECH,Bucharest Romania,Government Greek,0,13,9,September,1999-09-14,7,6,46.15384615384615,0.5384615384615384,7,Dassault Falcon,7,1999-09
1977,Qtr 3,September,22,Romania,Tupolev TU 134HA,Bucharest Romania,Airlines Hungarian Malev,0,53,9,September,1977-09-22,29,24,45.28301886792453,0.5471698113207547,29,Tupolev,29,1977-09
1962,Qtr 3,September,18,Russia,AeroflotCCCP 61628,Yakut Russia,Aeroflot,0,32,9,September,1962-09-18,32,0,0.0,1.0,32,AeroflotCCCP,32,1962-09
1958,Qtr 3,September,7,Russia,AeroflotCCCP L1692,Kazakh Russia,Aeroflot,0,27,9,September,1958-09-07,27,0,0.0,1.0,27,AeroflotCCCP,27,1958-09
1991,Qtr 3,September,23,Russia,Antonov 12BPCCCP 13320,Khatanga Russia,Aeroflot,0,16,9,September,1991-09-23,1,15,93.75,0.0625,1,Antonov,1,1991-09
1976,Qtr 3,September,9,Russia,Antonov AN 24 / Yakovlev Yak,Off Adler Russia,Aeroflot / Aeroflot,0,64,9,September,1976-09-09,64,0,0.0,1.0,64,Antonov,64,1976-09
1979,Qtr 3,September,3,Russia,Antonov AN 24CCCP,Andema Russia,Aeroflot,0,44,9,September,1979-09-03,40,4,9.090909090909092,0.9090909090909091,40,Antonov,40,1979-09
2012,Qtr 3,September,12,Russia,Antonov AN 28RA,Near Palana Russia,Enteprise Air Petropavlovsk-Kamchatsky,0,14,9,September,2012-09-12,10,4,28.57142857142857,0.7142857142857143,10,Antonov,10,2012-09
1994,Qtr 3,September,30,Russia,Antonov AN 8RA,Chaibukha Russia,Association Production Aviation Arsenyev,0,20,9,September,1994-09-30,8,12,60.0,0.4,8,Antonov,8,1994-09
2008,Qtr 3,September,14,Russia,Boeing B 737,Perm Russia,Aeroflot,0,88,9,September,2008-09-14,88,0,0.0,1.0,88,Boeing,88,2008-09
1983,Qtr 3,September,1,Russia,Boeing B 747,Near Sakhalin Island Russia,Airlines Korean,0,269,9,September,1983-09-01,269,0,0.0,1.0,269,Boeing,269,1983-09
1971,Qtr 3,September,16,Russia,Douglas DC 34W,Presevo Russia,Airlines Yemen,0,5,9,September,1971-09-16,5,0,0.0,1.0,5,Douglas,5,1971-09
1958,Qtr 3,September,19,Russia,Ilyushin IL 12CCCP,Near Lazo Russia,Aeroflot,0,28,9,September,1958-09-19,28,0,0.0,1.0,28,Ilyushin,28,1958-09
1954,Qtr 3,September,27,Russia,Ilyushin IL 12CCCP,Novosibirsk Russia,Aeroflot,0,29,9,September,1954-09-27,29,0,0.0,1.0,29,Ilyushin,29,1954-09
1969,Qtr 3,September,1,Russia,Ilyushin IL 14PCCCP,Cross Bay Russia,Aeroflot,0,27,9,September,1969-09-01,22,5,18.51851851851852,0.8148148148148148,22,Ilyushin,22,1969-09
1960,Qtr 3,September,2,Russia,Ilyushin IL 14PCCCP,Near Zikhnovo Russia,Aeroflot,0,18,9,September,1960-09-02,18,0,0.0,1.0,18,Ilyushin,18,1960-09
1964,Qtr 3,September,2,Russia,Ilyushin IL 18BCCCP,Island of Sakhalin Russia,Aeroflot,0,87,9,September,1964-09-02,87,0,0.0,1.0,87,Ilyushin,87,1964-09
2021,Qtr 3,September,12,Russia,Let L 410UVP,Kazachinskoye Russia,Aeroservice/Si,0,16,9,September,2021-09-12,4,12,75.0,0.25,4,Let,4,2021-09
1958,Qtr 3,September,2,Russia,Lockheed C 130A,Sasnashen Russia,Force Air U.S. - Military,0,17,9,September,1958-09-02,17,0,0.0,1.0,17,Lockheed,17,1958-09
2006,Qtr 3,September,11,Russia,Mi 8 helicopter?,Vladikavkaz Russia,Army Russian - Military,0,15,9,September,2006-09-11,12,3,20.0,0.8,12,Mil,12,2006-09
1992,Qtr 3,September,12,Russia,Mil Mi 8 (helicopter)RA,Kozyrevsk Russia,Airlines Kamchatka,0,16,9,September,1992-09-12,9,7,43.75,0.5625,9,Mil,9,1992-09
1992,Qtr 3,September,21,Russia,Mil Mi 8 (helicopter)RA,Near Kular Russia,Yakutavia,0,10,9,September,1992-09-21,10,0,0.0,1.0,10,Mil,10,1992-09
1995,Qtr 3,September,24,Russia,Mil Mi 8TRA,Sterligov Cape Russia,Company Flight Norilsk,0,15,9,September,1995-09-24,15,0,0.0,1.0,15,Mil,15,1995-09
1973,Qtr 3,September,30,Russia,Tupolev TU 104BCCCP,Near Sverdlovsk Russia,Aeroflot,0,108,9,September,1973-09-30,108,0,0.0,1.0,108,Tupolev,108,1973-09
1960,Qtr 3,September,26,Russia,Vickers Viscount 837OE LAF,Moscow Russia,Airlines Austrian,0,37,9,September,1960-09-26,31,6,16.216216216216218,0.8378378378378378,31,Vickers Viscount,31,1960-09
2011,Qtr 3,September,7,Russia,Yakovlev 42DRA 42434,Yaroslavl Russia,Service YAK,0,45,9,September,2011-09-07,44,1,2.2222222222222223,0.9777777777777777,44,Yakovlev,44,2011-09
1994,Qtr 3,September,26,Russia,Yakovlev YAK 40RA,Near Vanavera Russia,Airlines Cheremshanka,0,28,9,September,1994-09-26,28,0,0.0,1.0,28,Yakovlev,28,1994-09
1990,Qtr 3,September,14,Russia,Yakovlev YAK 42CCCP,Koltsovo Russia,Aeroflot,0,128,9,September,1990-09-14,4,124,96.875,0.03125,4,Yakovlev,4,1990-09
1981,Qtr 3,September,18,Russian,Yakovlev YAK 40 / Mil Mi,Zeleznogorsk Russian,Russian - /Military Aeroflot,0,40,9,September,1981-09-18,40,0,0.0,1.0,40,Yakovlev,40,1981-09
2002,Qtr 3,September,14,Sao,ATR 42 300PT,Paranapanema Sao,Brazil Paulo Total Air Lines,0,2,9,September,2002-09-14,2,0,0.0,1.0,2,ATR,2,2002-09
1946,Qtr 3,September,15,Saskatchewan,Douglas C 47A Dakota962,Estevan Saskatchewan,Canada Military - Royal Canadian Air Force,0,21,9,September,1946-09-15,21,0,0.0,1.0,21,Douglas,21,1946-09
1980,Qtr 3,September,15,Saudi,Lockheed C 130E453,Near Medina Saudi,Force Air Saudi Royal - ArabiaMilitary,0,89,9,September,1980-09-15,89,0,0.0,1.0,89,Lockheed,89,1980-09
1961,Qtr 3,September,6,Unknown,Douglas C 47A (DC,Concordia SC,Brazil REAL Transportes Aereos,0,4,9,September,1961-09-06,4,0,0.0,1.0,4,Douglas,4,1961-09
1957,Qtr 3,September,28,Scotland,de Havilland DH 114 HeronG,Islay-Glenegedale Airport Scotland,Airways European British,0,3,9,September,1957-09-28,3,0,0.0,1.0,3,De Havilland,3,1957-09
1966,Qtr 3,September,1,Slovenia,Bristol Britannia 102G ANBB,Near Ljubljana Slovenia,Yugoslavia Britannia Airways,0,117,9,September,1966-09-01,98,19,16.23931623931624,0.8376068376068376,98,Bristol Britannia,98,1966-09
1991,Qtr 3,September,27,Solomon,de Havilland Canada DHC 6 Twin Otter 300H4,Guadalcanal Island Solomon,Airlines Islands IslandsSolomon,0,15,9,September,1991-09-27,15,0,0.0,1.0,15,de Havilland Canada,15,1991-09
1974,Qtr 3,September,15,South,Boeing B 727,Phan Rang South,Vietnam) (South Vietnam VietnamAir,0,75,9,September,1974-09-15,75,0,0.0,1.0,75,Boeing,75,1974-09
2009,Qtr 3,September,24,South,British Aerospace Jetstream 41ZS NRM,Merebank South,Airlink AfricaSA,0,3,9,September,2009-09-24,1,2,66.66666666666666,0.3333333333333333,1,British Aerospace Jetstream,1,2009-09
1972,Qtr 3,September,24,South,Douglas C 54D,Near Ben Cat South,Vietnam) (South Vietnam VietnamAir,0,13,9,September,1972-09-24,10,3,23.076923076923077,0.7692307692307693,10,Douglas,10,1972-09
1945,Qtr 3,September,7,South,Douglas DC 3NC33631,Florence South,Lines Air CarolinaEastern,0,22,9,September,1945-09-07,22,0,0.0,1.0,22,Douglas,22,1945-09
1965,Qtr 3,September,16,South,Douglas DC 3XV,Quang Ngai South,Vietnam) (South Vietnam VietnamAir,0,39,9,September,1965-09-16,38,1,2.564102564102564,0.9743589743589743,38,Douglas,38,1965-09
2009,Qtr 3,September,25,South,Eurocopter AS350 B2N417AE,Georgetown South,Inc. Helicopters CarolinaOmniflight,0,3,9,September,2009-09-25,3,0,0.0,1.0,3,Eurocopter,3,2009-09
2008,Qtr 3,September,19,South,Learjet 60N999LJ,Columbia South,Aviation Executive CarolinaGlobal,0,6,9,September,2008-09-19,4,2,33.33333333333333,0.6666666666666666,4,Learjet,4,2008-09
2009,Qtr 3,September,8,South,Mil Mi 8?,Ugamsk Gorge South,service guard border Kazakhstan - KazakistanMilitary,0,13,9,September,2009-09-08,10,3,23.076923076923077,0.7692307692307693,10,Mil,10,2009-09
1999,Qtr 3,September,14,Spain,Boeing 757 204G,Girona Spain,Airways Britannia,0,245,9,September,1999-09-14,1,244,99.59183673469387,0.004081632653061225,1,Boeing,1,1999-09
1951,Qtr 3,September,12,Spain,Douglas DC 3F,Off Ialas Baeares Spain,Provence Alpes Societe,0,39,9,September,1951-09-12,39,0,0.0,1.0,39,Douglas,39,1951-09
1982,Qtr 3,September,13,Spain,McDonnell Douglas DC 10,Near Malaga Spain,Spantax,0,394,9,September,1982-09-13,50,344,87.30964467005076,0.12690355329949238,50,McDonnell Douglas,50,1982-09
1998,Qtr 3,September,29,Sri,Antonov AN 24RVEW,Off Mannar Sri,LankaLionair,0,55,9,September,1998-09-29,55,0,0.0,1.0,55,Antonov,55,1998-09
1995,Qtr 3,September,12,Sri,Antonov AN 32CR861,Off Colombo Sri,Force Air Lanka Sri - LankaMilitary,0,81,9,September,1995-09-12,81,0,0.0,1.0,81,Antonov,81,1995-09
2000,Qtr 3,September,16,Sri,Mil Mi 17?,Kumarapura Sri,Force Air Lanka Sri - LankaMilitary,0,14,9,September,2000-09-16,14,0,0.0,1.0,14,Mil,14,2000-09
1946,Qtr 3,September,27,Stirlingshire,de Havilland 89A Dragon RapideG AFFF,Near Milngavie Stirlingshire,Scotland Railway Air Service Ltd.,0,7,9,September,1946-09-27,7,0,0.0,1.0,7,de Havilland 89A Dragon,7,1946-09
1952,Qtr 3,September,15,Sudan,Douglas C 47AVT,Wadi Halfa Sudan,Airlines Kalinga,0,3,9,September,1952-09-15,3,0,0.0,1.0,3,Douglas,3,1952-09
1950,Qtr 3,September,23,Sweden,Avro Ninteen ISE BRS,Karlstad Sweden,Aero Svenska,0,10,9,September,1950-09-23,10,0,0.0,1.0,10,Avro Ninteen,10,1950-09
1979,Qtr 3,September,11,Taiwan,Boeing 707 324CB,Off Taipei Taiwan,(Taiwan) Airlines China,0,6,9,September,1979-09-11,6,0,0.0,1.0,6,Boeing,6,1979-09
1983,Qtr 3,September,28,Taiwan,Britten Norman BN,Off Lanyu Island Taiwan,Airlines Taiwan,0,10,9,September,1983-09-28,10,0,0.0,1.0,10,Britten,10,1983-09
1943,Qtr 3,September,10,Texas,Boeing B 17F / Boeing B,Off Galveston Texas,Forces Air Army U.S. - Military,0,22,9,September,1943-09-10,22,0,0.0,1.0,22,Boeing,22,1943-09
1959,Qtr 3,September,2,Texas,Curtiss C 46AN5140B,Abilene Texas,Airlines Aaxico,0,2,9,September,1959-09-02,2,0,0.0,1.0,2,Curtiss,2,1959-09
1991,Qtr 3,September,11,Texas,Embraer 120RT BrasiliaN33701,Near Eagle Lake Texas,Express Continental,0,14,9,September,1991-09-11,14,0,0.0,1.0,14,Embraer 120RT,14,1991-09
